recId,searchText
3757,"с. Ленгер, ул. Толе би, д. 268-1"
3758,"с. Мартобе, ул. Жибек Жолы, д. 38"
3759,"с. Сайрам, ул. Сайрами, б/н"
3760,"с. Сайрам, ул. Сайрами, б/н"
3761,"с. Султанрабат, ул. Каражол, д. 145г"
3762,"с. Темирлановка, ул. Кажымухана, б/н"
3763,"с. Темирлановка, ул. Рыскулова, б/н"
3764,"с. Тулькибас, ул. Байсерикова, б/н"
3765,"с. Тюлькубас, ул. Байсерикова, б/н"
3766,"с. Тюлькубас, ул. Байсерикова, д. 30 В"
3767,"с. Тюлькубас, ул. Байсерикова, д. 52 а"
3768,"Тамерлановское шоссе, б/н"
3769,"Тамерлановское шоссе, б/н"
3770,"Тамерлановское шоссе, б/н"
3771,"Тамерлановское шоссе, б/н"
3772,"Тамерлановское шоссе, б/н"
3773,"Тамерлановское шоссе, б/н"
3774,"Тамерлановское шоссе, д. 111А"
3775,"Тамерлановское шоссе, д. 19"
3776,"Тамерлановское шоссе, д. 30"
3777,"Тамерлановское шоссе, д. 30"
3778,"Тамерлановское шоссе, д. б/н"
3779,"Ташкентское шоссе, д. 22"
3780,"Темирлановское шоссе, д. 26/3"
3781,"трасса Алматы-Ташкент, д. 64"
3782,"ул. 1-Мая, д. 8"
3783,"ул. Абая, д. 20, кв. 8"
3784,"ул. Абдыразакова, б/н"
3785,"ул. Абдыразакова, д. 10/46"
3786,"ул. Абирова, д. 57 А"
3787,"ул. Абирова, д. 63"
3788,"ул. Абирова, д. 63"
3789,"ул. Адырбекова, д. 178А"
3790,"ул. Адырбекова, д. 178А"
3791,"ул. Адырбекова, д. 34"
3792,"ул. Айбергенова, д. 1"
3793,"ул. Аймаутова, б/н"
3794,"ул. Акназар хана, д. 51/1"
3795,"ул. Акназар хана, д. 8/4"
3796,"ул. Акназар Хан, д. 2/2"
3797,"ул. Акпан батыра, д. 107"
3798,"ул. Алимбетова, б/н"
3799,"ул. Алматы, д. 9/4"
3800,"ул. Алпысбаева, д. 86"
3801,"ул. Аль-Фараби, б/н"
3802,"ул. Аль-Фараби, б/н"
3803,"ул. Аль-Фараби, д. 100"
3804,"ул. Аманкулова, д. 59"
3805,ул. Анарова
3806,"ул. Анарова, здание ж/д вокзала"
3807,"ул. Аргынбекова, д. 110"
3808,"ул. Аргынбекова, д. 1183"
3809,"ул. Аргынбекова, д. 23/74"
3810,"ул. Аргынбекова, уч. 583"
3811,"ул. Аскарова, д. 24"
3812,"ул. Аскарова, д. 32"
3813,"ул. Ахумбабаева, б/н"
3814,"ул. Ахунбабаева, б/н"
3815,"ул. Ахунбабаева, б/н"
3816,"ул. Ахунбабаева, б/н"
3817,"ул. Ахунбабаева, б/н"
3818,"ул. Ахунбабаева, б/н"
3819,"ул. Ахунбабаева, б/н"
3820,"ул. Ахунбабаева, б/н"
3821,"ул. Ахунбабаева, б/н"
3822,"ул. Байдибек би, д. 25"
3823,"ул. Байдибек би, д. 36"
3824,"ул. Байдибек би, д. 36"
3825,"ул. Байдибек би, д. 88"
3826,"ул. Байдибек, б/н"
3827,"ул. Байдыбек би, д. 174"
3828,"ул. Байтерекова, б/н"
3829,"ул. Байтурсынова, б/н"
3830,"ул. Байтурсынова, б/н"
3831,"ул. Байтурсынова, д. 100"
3832,"ул. Байтурсынова, д. 1А"
3833,"ул. Байтурсынова, д. 20В"
3834,"ул. Байтурсынова, д. 23"
3835,"ул. Байтурсынова, д. 44"
3836,"ул. Байтурсынова, д. 5"
3837,"ул. Байтурсынова, д. 81"
3838,"ул. Байтурсынова, д. 81"
3839,"ул. Байтурсынова, д. 81"
3840,"ул. Бакбаева, д. 11"
3841,"ул. Бейбитшилик, д. 22, кв. 2"
3842,"ул. Б.Саттарханова, б/н"
3843,"ул. Валиханова, д. 188/2"
3844,"ул. Верещагина, д. 73 А, кв. (офис) 2"
3845,"ул. Володарского, д. 8"
3846,"ул. Воровского, б/н"
3847,"ул. Гагарина, б"
3848,"ул. Гагарина, б/н"
3849,"ул. Гагарина, б/н"
3850,"ул. Гагарина, д. 122"
3851,"ул. Гагарина, д. 26"
3852,"ул. Гани Иляева, д. 10"
3853,"ул. Геодезическая, д. 32"
3854,"ул. Гоголя, д. 25"
3855,"ул. Джангильдина, д. 5"
3856,"ул. Диваева, б/н"
3857,"ул. Диваева, б/н"
3858,"ул. Дулати, д. 134"
3859,"ул. Дулати, д. 200 А"
3860,"ул. Дулати, д. 200 А"
3861,"ул. Дулати, д. 200 А"
3862,"ул. Дулати, д. 200 А"
3863,"ул. Дулати, д. 54"
3864,"ул. Дулати, д. 97"
3865,"ул. Елшибек батыра, б/н"
3866,"ул. Елшибек батыра, д. 118"
3867,"ул. Елшибек батыра, д. 34"
3868,"ул. Елшибек Батыра, д. 84"
3869,"ул. Елшибек Батыра, д. 84"
3870,"ул. Ергобек, д. 134"
3871,"ул. Еримбетова, д. 12"
3872,"ул. Ерманова, д. 39, кв. 50"
3873,"ул. Жамбыла, д. 174"
3874,"ул. Жангельдина, д. 13"
3875,"ул. Желтоксан, д. 228"
3876,"ул. Желтоксан, д. 6"
3877,"ул. Жибек Жолы, б/н"
3878,"ул. Жибек Жолы, д. 2"
3879,"ул. Жибек жолы, д. 39"
3880,"ул. Жибек Жолы, д. 403/5"
3881,"ул. Жибек Жолы, д. 58"
3882,"ул. Жолдасбекова, д. 60А"
3883,"ул. Кабанбай батыра, 16"
3884,"ул. Кабанбай батыра, 16"
3885,"ул. Кабанбай батыра, д. 5"
3886,"ул. Казиева, б/н"
3887,"ул. Казыбек би, 18"
3888,"ул. Казыбек би, 18"
3889,"ул. Казыбек би, д. 25Г"
3890,"ул. Казыбек би, д. 25Г"
3891,"ул. Казыбек Би, д. 25Г"
3892,"ул. Кайнар булак, ул. Мелиоратор - 2, д. 253"
3893,"ул. Калдаякова, 4/3"
3894,"ул. Калдаякова, 4/3"
3895,"ул. Калдаякова, б/н"
3896,"ул. Калдаякова, б/н"
3897,"ул. Калдаякова, д. 17"
3898,"ул. Калдаякова, д. 4/5"
3899,"ул. Капал Батыра, б/н"
3900,"ул. Капал Батыра, д. 10"
3901,"ул. Кожанова, б/н"
3902,"ул. Кожанова, д. 63"
3903,"ул. Кржижановского, д. 66"
3904,"ул. Кунаева, д. 32"
3905,"ул. Курманбекова, д. 10/1"
3906,"ул. Кутузова, д. 23"
3907,"ул. К. Цеткин, д. 44"
3908,"ул. Мадели кожа, д. 1Г"
3909,"ул. Мадели Кожа, д. 46"
3910,"ул. Мангельдина, д. 33"
3911,"ул. Маншук Маметовой, б/н"
3912,"ул. Молдагуловой, д. 4"
3913,"ул. Момышулы, д. 21"
3914,"ул. Момышулы, д. 82"
3915,"ул. Новостройка, д. 338"
3916,"ул. Правды, д. 2/3"
3917,"ул. Рашидова, д. 28"
3918,"ул. Рашидова, д. 55"
3919,"ул. Рашидова, д. 55"
3920,"ул. Рустемова, б/н"
3921,"ул. Рыскулова, б/н"
3922,"ул. Рыскулова, б/н"
3923,"ул. Рыскулова, б/н"
3924,"ул. Рыскулова, б/н"
3925,"ул. Рыскулова, б/н"
3926,"ул. Рыскулова, б/н"
3927,"ул. Рыскулова, б/н"
3928,"ул. Рыскулова, б/н"
3929,"ул. Рыскулова, б/н"
3930,"ул. Рыскулова, д. 117"
3931,"ул. Рыскулова, д. 117"
3932,"ул. Рыскулова, д.162"
3933,"ул. Рыскулова, д. 162"
3934,"ул. Рыскулова, д. 162"
3935,"ул. Рыскулова, д. 22"
3936,"ул. Рыскулова, д. 258"
3937,"ул. Рыскулова, д. 258"
3938,"ул. Рыскулова, д. 341"
3939,"ул. Рыскулова, д. 49"
3940,"ул. Рысуклова, д. 49"
3941,"ул. Сайрамская, д. 122"
3942,"ул. Салыкбаева, д. 10"
3943,"ул. Сасбухаева, б/н"
3944,"ул. Саттарханова, д. 2"
3945,"ул. Сырым батыра, б/н"
3946,"ул. Тажибаева, б/н"
3947,"ул. Тайманулы, д. 15"
3948,"ул. Тамерлановское шоссе, д. 21"
3949,"ул. Тауке Хана, д. 33, корп. 1"
3950,"ул. Тауке Хана, д. 49"
3951,"ул. Тауке Хана, д. 7"
3952,"ул. Толе би, б/н"
3953,"ул. Толе би, д.12 А"
3954,"ул. Толе би, д. 1/6"
3955,"ул. Толе би, д. 19"
3956,"ул. Толе би, д. 20"
3957,"ул. Толе би, д. 20"
3958,"ул. Толе би, д. 20"
3959,"ул. Толе би, д. 20"
3960,"ул. Толе би, д. 56"
3961,"ул. Толе би, д. 9"
3962,"ул. Толе би, д. 9/1"
3963,"ул. Т.Рыскулова, д. 238"
3964,"ул. Тулеметова, д. 69/24/1"
3965,"ул. Тулеметова, д. 69/41"
3966,"ул. Туркестанская, б/н"
3967,"ул. Туркестанская, д. 185"
3968,"ул. Туркестанская, д. 4"
3969,"ул. Туркестанская, д. 6"
3970,"ул. Туркестанская, д. 9"
3971,"ул. Уалиханова, б/н"
3972,"ул. Уалиханова, д. 221, кв. (офис) 16"
3973,"ул. Утегенова, б/н"
3974,"ул. Утегенова, уч-к 8134"
3975,"ул. Шаяхметова, д. 37"
3976,"ул. Шилменбет, д. 95 А"
3977,"ул. Ш.Калдаякова, б/н"
3978,"ул. Ынтымак, б/н"
3979,"ул. Ю.Сайрами, б/н"
3980,"мкр. Азат, ул. Акбастау, д. 44"
3981,"мкр. Асар,  ул. Жана Курылыс, д. 1945"
3982,"мкр. Восток, д. 1611"
3983,"пос. Карабулак, ул. Рустемова, б/н"
3984,"пос. Шубар, дачный массив Энергетик Пилот, ул. Казыбек би, д. 294, 295"
3985,"с. Аксукент, ул. Абылай хана, б/н"
3986,"с. Карабулак, ул. Рустемова, б/н"
3987,"с. Карабулак, ул. Рустемова, б/н"
3988,"с. Коксаек, ул. Толе би, д. 105"
3989,"с. Темирлановка, ул. Кажымухана, б/н"
3990,"с. Темирлан, ул. Кажымукана, б/н"
3991,"с. Шубарсу, массив Связист, уч-к 246/1"
3992,"с. Шубарсу, ул. Кунаева, б/н"
3993,"Толебийский р-он, с. Зертас, ул. Спатай Андас, д. 212"
3994,"Туркестанское шоссе, б/н"
3995,"ул. Байжанова, б/н"
3996,"ул. Гагарина, д. 122"
3997,"ул. Гагарина, д. 56"
3998,"ул. Жибек Жолы, д. 39"
3999,"ул. Иляева, д. 25"
4000,"ул. Рыскулова, д. 1524"
4001,"ул. Тамерлановское шоссе, б/н"
4002,"16 мкр-н, б/н"
4003,"ЖМ Сайрам, ул. Ю.Сайрами, б/н"
4004,"массив Сайрам, ул. Амир Тимура, б/н"
4005,"пр. Республики, д. 15А"
4006,"с. Карабастау, ул. Камбар Улы, б/н"
4007,"с. Тогус, ул. Нефтеразведка, б/н"
4008,"Тамерлановское шоссе, б/н"
4009,"Тамерлановское шоссе, б/н"
4010,"Трасса Алматы-Ташкент, д. 64"
4011,"ул. Елшибек Батыра, д. 78"
4012,"ул. Жамбыла, д. 174"
4013,"ул. Жангельдина, д. 15"
4014,"ул. Толе би, д. 211А"
4015,"ул. Шаяхметова, д. 41/47"
4016,"мкр. Горный, д. 1Б"
4017,"ул. Абылай Хана, д. 46"
4018,"ул. Ауэзова, 34, кв. 47"
4019,"ул. Ауэзова, д. 34"
4020,"ул. Ауэзова, д. 34, кв. 47"
4021,"ул. Ауэзова, д. 77 А"
4022,"ул. Ауэзова, д. 77А"
4023,"ул. Ауэзова, д. 83"
4024,"ул. Боровская, д. 86"
4025,"ул. Вокзальная, д. 7"
4026,"ул. Едомского, д. 30"
4027,"ул. Едомского, д. 36"
4028,"ул. Елемесова, д. 58"
4029,"ул. Елемесова, д. 59"
4030,"ул. Елемесова, д. 61"
4031,"ул. Елемесова, д. 71"
4032,"ул. Интернациональная, д. 49"
4033,"ул. Морозова, д. 48"
4034,"ул. Морозова, д. 49а"
4035,"ул. Октябрьская, д. 43"
4036,"ул. Пролетарская, д. 62"
4037,"ул. Профессиональная, д. 7А"
4038,"ул. Шоссейная, д. 167а"
4039,"ул. Морозова, д. 26"
4040,"15 мкр-н, ул. Энергетиков, д. 46 В"
4041,"19 мкр-н, ул. Ауэзова, д. 165"
4042,"19 мкр-н, ул. Энергетиков, д. 65, кв. 1А"
4043,"19 мкр-н, ул. Энергетиков, д. 81а"
4044,"22 мкр-н, ул. Беркимбаева, д. 184а"
4045,"25 мкр-н, ул. Торайгырова, д. 73"
4046,"29 мкр-н, ул. Абая, д. 91а"
4047,"2 мкр-н, ул. Машхур Жусупа, д. 60"
4048,"31 мкр-н, ул. Машхур Жусупа, д. 151"
4049,"31 мкр-н, ул. М.Жусупа, д. 147"
4050,"3 мкр-н, ул. Горняков, д. 16"
4051,"3 мкр-н, ул. Горняков, д. 16"
4052,"3 мкр-н, ул. Горняков, д. 18"
4053,"4 мкр-н, ул. Горняков, д. 19а"
4054,"4 мкр-н, ул. Дуйсенбаева, д. 32"
4055,"4 мкр-н, ул. М.Жусупа, д. 40 Г"
4056,"5А мкр-н, пр. Абая, д. 51/12"
4057,"5 А мкр-н, ул. Ауэзова, д. 47 Г"
4058,"5А мкр-н, ул. Ауэзова, д. 53В"
4059,"5А мкр-н, ул. Ауэзова, д. 53В"
4060,"5А мкр-н, ул. М.Жусупа, д. 52В"
4061,"6 мкр-н, ул. Машхур Жусупа, д. 83а"
4062,"6 мкр-н, ул. Строительная, д. 36"
4063,"7 мкр-н, ул. Машхур Жусупа, д. 35"
4064,"пос. Солнечный, ул. Конституции, д. 16"
4065,"пос. Солнечный, ул. Коституции, д. 16"
4066,"ул. Абая, д. 104 А"
4067,"ул. Абая, д. 66"
4068,"ул. Абая, д. 66"
4069,"ул. Ауэзова, д. 12"
4070,"ул. Ауэзова, д. 151/61"
4071,"ул. Ауэзова, д. 151/61"
4072,"ул. Ауэзова, д. 30А"
4073,"ул. Ауэзова, д. 47Б"
4074,"ул. Ауэзова, д. 47Б"
4075,"ул. Ауэзова, д. 47Б"
4076,"ул. Ауэзова, д. 49Б"
4077,"ул. Ауэзова, д. 49Б"
4078,"ул. Ауэзова, д. 49Б"
4079,"ул. Ауэзова, д. 49Б"
4080,"ул. Ауэзова, д. 49Б"
4081,"ул. Ауэзова, д. 79"
4082,"ул. Ауэзова, д. 83/1"
4083,"ул. Ауэзова, д. 91"
4084,"ул. Беркимбаева, д. 92"
4085,"ул. Беркимбаева, д. 93"
4086,"ул. Б.Момышулы, д. 38Г"
4087,"ул. Гоголя, д. 19/1"
4088,"ул. Горняков, д. 106"
4089,"ул. Горняков, д. 122"
4090,"ул. Горняков, д. 18"
4091,"ул. Королева, д. 80, НП 75"
4092,"ул. Королева, д. 96"
4093,"ул. Ломоносова, д. 25"
4094,"ул. Ма.Жусупа, д. 151 Б"
4095,"ул. М.Ауэзова, д. 57/2"
4096,"ул. Машхура Жусупа, д. 52 В"
4097,"ул. Машхур Жусупа, д. 78"
4098,"ул. Машхур Жусупа, д. 88"
4099,"ул. М. Жусуп, 72 А"
4100,"ул. М.Жусупа, д. 153А"
4101,"ул. М.Жусупа, д. 72 А"
4102,"ул. М.Жусупа, д. 78"
4103,"ул. М.Жусупа, д. 88"
4104,"ул. Мухтара Ауэзова, 30"
4105,"ул. Мухтара Ауэзова, 30"
4106,"ул. Мухтара Ауэзова, 30"
4107,"ул. Мушхур Жусупа, д. 62"
